parent_id,source_file,status,message,reference_formula,source_formula,cleaned_formula,source_num_sites,dropped_species_count,dropped_occupancy_sum,grouping_method,split_site_pair_count,split_site_cluster_count,split_site_species,supercell_multiplier,supercell_matrix,occupancy_max_error,occupancy_mean_error,within_error_tolerance,source_composition_max_error,composition_max_error,composition_max_drift,within_composition_tolerance,missing_reference_elements,candidate_index,energy_rank,num_atoms,ordered_formula,ranker,relaxed,total_energy_ev,energy_per_atom_ev,output_file
9zr,OBELIX/cifs/9zr.cif,ok,,Li24 P4 S20 Br4,Li6 P1 S5 Br1,Li6 P1 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,4,1x2x2,0.030000000000000027,0.015937500000000007,True,5.551115123125783e-17,0.0,0.0,True,,4,,52,Li24 P4 S20 Br4,none,False,,,OBELIX/ordered_cifs/9zr_ordered_04.cif
a8v,OBELIX/cifs/a8v.cif,approximation_warning,Occupancy error 0.075000 exceeds tolerance 0.050000,Li24.1 Si0.1 P3.9 S20 Br4,Li6.02496 Si0.025 P0.975 S5 Br1,Li6.02496 Si0.025 P0.975 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,10,5x1x2,0.07500000000000001,0.01733777777777777,False,1.6504558110197465e-06,0.005772921895762587,0.005772916001277547,True,,0,,130,Li60 Si1 P9 S50 Br10,none,False,,,OBELIX/ordered_cifs/a8v_ordered.cif
a8v,OBELIX/cifs/a8v.cif,approximation_warning,Occupancy error 0.075000 exceeds tolerance 0.050000,Li24.1 Si0.1 P3.9 S20 Br4,Li6.02496 Si0.025 P0.975 S5 Br1,Li6.02496 Si0.025 P0.975 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,10,5x1x2,0.07500000000000001,0.01733777777777777,False,1.6504558110197465e-06,0.005772921895762587,0.005772916001277547,True,,1,,130,Li60 Si1 P9 S50 Br10,none,False,,,OBELIX/ordered_cifs/a8v_ordered_01.cif
a8v,OBELIX/cifs/a8v.cif,approximation_warning,Occupancy error 0.075000 exceeds tolerance 0.050000,Li24.1 Si0.1 P3.9 S20 Br4,Li6.02496 Si0.025 P0.975 S5 Br1,Li6.02496 Si0.025 P0.975 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,10,5x1x2,0.07500000000000001,0.01733777777777777,False,1.6504558110197465e-06,0.005772921895762587,0.005772916001277547,True,,2,,130,Li60 Si1 P9 S50 Br10,none,False,,,OBELIX/ordered_cifs/a8v_ordered_02.cif
a8v,OBELIX/cifs/a8v.cif,approximation_warning,Occupancy error 0.075000 exceeds tolerance 0.050000,Li24.1 Si0.1 P3.9 S20 Br4,Li6.02496 Si0.025 P0.975 S5 Br1,Li6.02496 Si0.025 P0.975 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,10,5x1x2,0.07500000000000001,0.01733777777777777,False,1.6504558110197465e-06,0.005772921895762587,0.005772916001277547,True,,3,,130,Li60 Si1 P9 S50 Br10,none,False,,,OBELIX/ordered_cifs/a8v_ordered_03.cif
a8v,OBELIX/cifs/a8v.cif,approximation_warning,Occupancy error 0.075000 exceeds tolerance 0.050000,Li24.1 Si0.1 P3.9 S20 Br4,Li6.02496 Si0.025 P0.975 S5 Br1,Li6.02496 Si0.025 P0.975 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,10,5x1x2,0.07500000000000001,0.01733777777777777,False,1.6504558110197465e-06,0.005772921895762587,0.005772916001277547,True,,4,,130,Li60 Si1 P9 S50 Br10,none,False,,,OBELIX/ordered_cifs/a8v_ordered_04.cif
aab,OBELIX/cifs/aab.cif,ok,,Li16 Sn3 Ge1 Se16,Li16 Sn3.3 Ge0.7 Se16,Li16 Sn3.3 Ge0.7 Se16,40,0,0.0,spacegroup+split_site_pairs,4,0,Li,2,2x1x1,0.050000000000000044,0.006666666666666669,True,0.008333333333333331,0.013888888888888895,0.005555555555555564,True,,0,,72,Li32 Sn7 Ge1 Se32,none,False,,,OBELIX/ordered_cifs/aab_ordered.cif
an2,OBELIX/cifs/an2.cif,copied_ordered,,Li24 Si4 Cl8 O16,Li24 Si4 Cl8 O16,Li24 Si4 Cl8 O16,52,0,0.0,,0,0,,,,,,,0.0,0.0,0.0,True,,,,52,Li24 Si4 Cl8 O16,none,False,,,OBELIX/ordered_cifs/an2_ordered.cif
ar1,OBELIX/cifs/ar1.cif,ok,,Li16 Sn4 Se4 S12,Li16.008 Sn4 Se4.344 S11.656,Li16.008 Sn4 Se4.344 S11.656,48,0,0.0,spacegroup,0,0,,3,3x1x1,0.03600000000000003,0.012708333333333346,True,0.00962749018736564,0.009259259259259259,0.0,True,,0,,108,Li48 Sn12 Se13 S35,none,False,,,OBELIX/ordered_cifs/ar1_ordered.cif
ar1,OBELIX/cifs/ar1.cif,ok,,Li16 Sn4 Se4 S12,Li16.008 Sn4 Se4.344 S11.656,Li16.008 Sn4 Se4.344 S11.656,48,0,0.0,spacegroup,0,0,,3,3x1x1,0.03600000000000003,0.012708333333333346,True,0.00962749018736564,0.009259259259259259,0.0,True,,1,,108,Li48 Sn12 Se13 S35,none,False,,,OBELIX/ordered_cifs/ar1_ordered_01.cif
ar1,OBELIX/cifs/ar1.cif,ok,,Li16 Sn4 Se4 S12,Li16.008 Sn4 Se4.344 S11.656,Li16.008 Sn4 Se4.344 S11.656,48,0,0.0,spacegroup,0,0,,3,3x1x1,0.03600000000000003,0.012708333333333346,True,0.00962749018736564,0.009259259259259259,0.0,True,,2,,108,Li48 Sn12 Se13 S35,none,False,,,OBELIX/ordered_cifs/ar1_ordered_02.cif
ar1,OBELIX/cifs/ar1.cif,ok,,Li16 Sn4 Se4 S12,Li16.008 Sn4 Se4.344 S11.656,Li16.008 Sn4 Se4.344 S11.656,48,0,0.0,spacegroup,0,0,,3,3x1x1,0.03600000000000003,0.012708333333333346,True,0.00962749018736564,0.009259259259259259,0.0,True,,3,,108,Li48 Sn12 Se13 S35,none,False,,,OBELIX/ordered_cifs/ar1_ordered_03.cif
ar1,OBELIX/cifs/ar1.cif,ok,,Li16 Sn4 Se4 S12,Li16.008 Sn4 Se4.344 S11.656,Li16.008 Sn4 Se4.344 S11.656,48,0,0.0,spacegroup,0,0,,3,3x1x1,0.03600000000000003,0.012708333333333346,True,0.00962749018736564,0.009259259259259259,0.0,True,,4,,108,Li48 Sn12 Se13 S35,none,False,,,OBELIX/ordered_cifs/ar1_ordered_04.cif
ard,OBELIX/cifs/ard.cif,ok,,Li8 Ta16 P8 O64,Li4.0 Ta8 P4 O32,Li4.0 Ta8 P4 O32,54,0,0.0,spacegroup,0,0,,3,1x3x1,0.040000000000000036,0.010740740740740742,True,1.3877787807814457e-17,0.0063218390804597735,0.00632183908045976,True,,0,,145,Li13 Ta24 P12 O96,none,False,,,OBELIX/ordered_cifs/ard_ordered.cif
ard,OBELIX/cifs/ard.cif,ok,,Li8 Ta16 P8 O64,Li4.0 Ta8 P4 O32,Li4.0 Ta8 P4 O32,54,0,0.0,spacegroup,0,0,,3,1x3x1,0.040000000000000036,0.010740740740740742,True,1.3877787807814457e-17,0.0063218390804597735,0.00632183908045976,True,,1,,145,Li13 Ta24 P12 O96,none,False,,,OBELIX/ordered_cifs/ard_ordered_01.cif
ard,OBELIX/cifs/ard.cif,ok,,Li8 Ta16 P8 O64,Li4.0 Ta8 P4 O32,Li4.0 Ta8 P4 O32,54,0,0.0,spacegroup,0,0,,3,1x3x1,0.040000000000000036,0.010740740740740742,True,1.3877787807814457e-17,0.0063218390804597735,0.00632183908045976,True,,2,,145,Li13 Ta24 P12 O96,none,False,,,OBELIX/ordered_cifs/ard_ordered_02.cif
ard,OBELIX/cifs/ard.cif,ok,,Li8 Ta16 P8 O64,Li4.0 Ta8 P4 O32,Li4.0 Ta8 P4 O32,54,0,0.0,spacegroup,0,0,,3,1x3x1,0.040000000000000036,0.010740740740740742,True,1.3877787807814457e-17,0.0063218390804597735,0.00632183908045976,True,,3,,145,Li13 Ta24 P12 O96,none,False,,,OBELIX/ordered_cifs/ard_ordered_03.cif
ard,OBELIX/cifs/ard.cif,ok,,Li8 Ta16 P8 O64,Li4.0 Ta8 P4 O32,Li4.0 Ta8 P4 O32,54,0,0.0,spacegroup,0,0,,3,1x3x1,0.040000000000000036,0.010740740740740742,True,1.3877787807814457e-17,0.0063218390804597735,0.00632183908045976,True,,4,,145,Li13 Ta24 P12 O96,none,False,,,OBELIX/ordered_cifs/ard_ordered_04.cif
aui,OBELIX/cifs/aui.cif,ok,,Li8 Co4 Ge12 O32,Li8.0 Co4 Ge12 O32,Li8.0 Co4 Ge12 O32,56,0,0.0,spacegroup,0,0,,2,1x2x1,0.025000000000000022,0.010714285714285713,True,1.3877787807814457e-17,0.0,0.0,True,,0,,112,Li16 Co8 Ge24 O64,none,False,,,OBELIX/ordered_cifs/aui_ordered.cif
aui,OBELIX/cifs/aui.cif,ok,,Li8 Co4 Ge12 O32,Li8.0 Co4 Ge12 O32,Li8.0 Co4 Ge12 O32,56,0,0.0,spacegroup,0,0,,2,1x2x1,0.025000000000000022,0.010714285714285713,True,1.3877787807814457e-17,0.0,0.0,True,,1,,112,Li16 Co8 Ge24 O64,none,False,,,OBELIX/ordered_cifs/aui_ordered_01.cif
aui,OBELIX/cifs/aui.cif,ok,,Li8 Co4 Ge12 O32,Li8.0 Co4 Ge12 O32,Li8.0 Co4 Ge12 O32,56,0,0.0,spacegroup,0,0,,2,1x2x1,0.025000000000000022,0.010714285714285713,True,1.3877787807814457e-17,0.0,0.0,True,,2,,112,Li16 Co8 Ge24 O64,none,False,,,OBELIX/ordered_cifs/aui_ordered_02.cif
aui,OBELIX/cifs/aui.cif,ok,,Li8 Co4 Ge12 O32,Li8.0 Co4 Ge12 O32,Li8.0 Co4 Ge12 O32,56,0,0.0,spacegroup,0,0,,2,1x2x1,0.025000000000000022,0.010714285714285713,True,1.3877787807814457e-17,0.0,0.0,True,,3,,112,Li16 Co8 Ge24 O64,none,False,,,OBELIX/ordered_cifs/aui_ordered_03.cif
aui,OBELIX/cifs/aui.cif,ok,,Li8 Co4 Ge12 O32,Li8.0 Co4 Ge12 O32,Li8.0 Co4 Ge12 O32,56,0,0.0,spacegroup,0,0,,2,1x2x1,0.025000000000000022,0.010714285714285713,True,1.3877787807814457e-17,0.0,0.0,True,,4,,112,Li16 Co8 Ge24 O64,none,False,,,OBELIX/ordered_cifs/aui_ordered_04.cif
b4c,OBELIX/cifs/b4c.cif,copied_ordered,Reference elements absent from source CIF: Li,Li8 Si2 S8,Si2 S8,Si2 S8,10,0,0.0,,0,0,,,,,,,0.4444444444444444,0.4444444444444444,0.0,True,Li,,,10,Si2 S8,none,False,,,OBELIX/ordered_cifs/b4c_ordered.cif
b56,OBELIX/cifs/b56.cif,ok,,Li8 Mg8 Mo12 O48,Li8.004 Mg7.996 Mo12 O48,Li8.004 Mg7.996 Mo12 O48,76,0,0.0,spacegroup,0,0,,1,1x1x1,0.040000000000000036,0.01373333333333334,True,5.263157894738746e-05,0.0,0.0,True,,0,,76,Li8 Mg8 Mo12 O48,none,False,,,OBELIX/ordered_cifs/b56_ordered.cif
b56,OBELIX/cifs/b56.cif,ok,,Li8 Mg8 Mo12 O48,Li8.004 Mg7.996 Mo12 O48,Li8.004 Mg7.996 Mo12 O48,76,0,0.0,spacegroup,0,0,,1,1x1x1,0.040000000000000036,0.01373333333333334,True,5.263157894738746e-05,0.0,0.0,True,,1,,76,Li8 Mg8 Mo12 O48,none,False,,,OBELIX/ordered_cifs/b56_ordered_01.cif
b56,OBELIX/cifs/b56.cif,ok,,Li8 Mg8 Mo12 O48,Li8.004 Mg7.996 Mo12 O48,Li8.004 Mg7.996 Mo12 O48,76,0,0.0,spacegroup,0,0,,1,1x1x1,0.040000000000000036,0.01373333333333334,True,5.263157894738746e-05,0.0,0.0,True,,2,,76,Li8 Mg8 Mo12 O48,none,False,,,OBELIX/ordered_cifs/b56_ordered_02.cif
b56,OBELIX/cifs/b56.cif,ok,,Li8 Mg8 Mo12 O48,Li8.004 Mg7.996 Mo12 O48,Li8.004 Mg7.996 Mo12 O48,76,0,0.0,spacegroup,0,0,,1,1x1x1,0.040000000000000036,0.01373333333333334,True,5.263157894738746e-05,0.0,0.0,True,,3,,76,Li8 Mg8 Mo12 O48,none,False,,,OBELIX/ordered_cifs/b56_ordered_03.cif
b56,OBELIX/cifs/b56.cif,ok,,Li8 Mg8 Mo12 O48,Li8.004 Mg7.996 Mo12 O48,Li8.004 Mg7.996 Mo12 O48,76,0,0.0,spacegroup,0,0,,1,1x1x1,0.040000000000000036,0.01373333333333334,True,5.263157894738746e-05,0.0,0.0,True,,4,,76,Li8 Mg8 Mo12 O48,none,False,,,OBELIX/ordered_cifs/b56_ordered_04.cif
be9,OBELIX/cifs/be9.cif,copied_ordered,,Li4 Ga4 Br16,Li4 Ga4 Br16,Li4 Ga4 Br16,24,0,0.0,,0,0,,,,,,,0.0,0.0,0.0,True,,,,24,Li4 Ga4 Br16,none,False,,,OBELIX/ordered_cifs/be9_ordered.cif
bi3,OBELIX/cifs/bi3.cif,ok,,Sr8 Li48 La16 Sb16 O96,Sr3.996 Li23.9784 La8.004 Sb8 O48,Sr3.996 Li23.9784 La8.004 Sb8 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.04033333333333333,0.012575000000000006,True,0.00017357572420606537,0.0,0.0,True,,0,,92,Sr4 Li24 La8 Sb8 O48,none,False,,,OBELIX/ordered_cifs/bi3_ordered.cif
bi3,OBELIX/cifs/bi3.cif,ok,,Sr8 Li48 La16 Sb16 O96,Sr3.996 Li23.9784 La8.004 Sb8 O48,Sr3.996 Li23.9784 La8.004 Sb8 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.04033333333333333,0.012575000000000006,True,0.00017357572420606537,0.0,0.0,True,,1,,92,Sr4 Li24 La8 Sb8 O48,none,False,,,OBELIX/ordered_cifs/bi3_ordered_01.cif
bi3,OBELIX/cifs/bi3.cif,ok,,Sr8 Li48 La16 Sb16 O96,Sr3.996 Li23.9784 La8.004 Sb8 O48,Sr3.996 Li23.9784 La8.004 Sb8 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.04033333333333333,0.012575000000000006,True,0.00017357572420606537,0.0,0.0,True,,2,,92,Sr4 Li24 La8 Sb8 O48,none,False,,,OBELIX/ordered_cifs/bi3_ordered_02.cif
bi3,OBELIX/cifs/bi3.cif,ok,,Sr8 Li48 La16 Sb16 O96,Sr3.996 Li23.9784 La8.004 Sb8 O48,Sr3.996 Li23.9784 La8.004 Sb8 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.04033333333333333,0.012575000000000006,True,0.00017357572420606537,0.0,0.0,True,,3,,92,Sr4 Li24 La8 Sb8 O48,none,False,,,OBELIX/ordered_cifs/bi3_ordered_03.cif
bi3,OBELIX/cifs/bi3.cif,ok,,Sr8 Li48 La16 Sb16 O96,Sr3.996 Li23.9784 La8.004 Sb8 O48,Sr3.996 Li23.9784 La8.004 Sb8 O48,128,0,0.0,spacegroup,0,0,,1,1x1x1,0.04033333333333333,0.012575000000000006,True,0.00017357572420606537,0.0,0.0,True,,4,,92,Sr4 Li24 La8 Sb8 O48,none,False,,,OBELIX/ordered_cifs/bi3_ordered_04.cif
bjw,OBELIX/cifs/bjw.cif,ok,,Li16 Mn8 Cl32,Li4 Mn2 Cl8,Li4 Mn2 Cl8,14,0,0.0,spacegroup,0,0,,1,1x1x1,0.0,0.0,True,0.0,0.0,0.0,True,,0,,14,Li4 Mn2 Cl8,none,False,,,OBELIX/ordered_cifs/bjw_ordered.cif
bnh,OBELIX/cifs/bnh.cif,ok,,Li24.4 Si0.4 P3.8 S20 Br4,Li6.10002 Si0.1 P0.9 S5 Br1,Li6.10002 Si0.1 P0.9 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,8,2x2x2,0.040000000000000036,0.024444444444444456,True,0.003541160820101044,0.004935653699912265,0.0029365780181428436,True,,0,,104,Li48 Si1 P7 S40 Br8,none,False,,,OBELIX/ordered_cifs/bnh_ordered.cif
bnh,OBELIX/cifs/bnh.cif,ok,,Li24.4 Si0.4 P3.8 S20 Br4,Li6.10002 Si0.1 P0.9 S5 Br1,Li6.10002 Si0.1 P0.9 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,8,2x2x2,0.040000000000000036,0.024444444444444456,True,0.003541160820101044,0.004935653699912265,0.0029365780181428436,True,,1,,104,Li48 Si1 P7 S40 Br8,none,False,,,OBELIX/ordered_cifs/bnh_ordered_01.cif
bnh,OBELIX/cifs/bnh.cif,ok,,Li24.4 Si0.4 P3.8 S20 Br4,Li6.10002 Si0.1 P0.9 S5 Br1,Li6.10002 Si0.1 P0.9 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,8,2x2x2,0.040000000000000036,0.024444444444444456,True,0.003541160820101044,0.004935653699912265,0.0029365780181428436,True,,2,,104,Li48 Si1 P7 S40 Br8,none,False,,,OBELIX/ordered_cifs/bnh_ordered_02.cif
bnh,OBELIX/cifs/bnh.cif,ok,,Li24.4 Si0.4 P3.8 S20 Br4,Li6.10002 Si0.1 P0.9 S5 Br1,Li6.10002 Si0.1 P0.9 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,8,2x2x2,0.040000000000000036,0.024444444444444456,True,0.003541160820101044,0.004935653699912265,0.0029365780181428436,True,,3,,104,Li48 Si1 P7 S40 Br8,none,False,,,OBELIX/ordered_cifs/bnh_ordered_03.cif
bnh,OBELIX/cifs/bnh.cif,ok,,Li24.4 Si0.4 P3.8 S20 Br4,Li6.10002 Si0.1 P0.9 S5 Br1,Li6.10002 Si0.1 P0.9 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,0,6,Li,8,2x2x2,0.040000000000000036,0.024444444444444456,True,0.003541160820101044,0.004935653699912265,0.0029365780181428436,True,,4,,104,Li48 Si1 P7 S40 Br8,none,False,,,OBELIX/ordered_cifs/bnh_ordered_04.cif
bnu,OBELIX/cifs/bnu.cif,ok,,Li18 Al9 Ga9 Ge18 O72,Li6 Al3 Ga3 Ge6 O24,Li6 Al3 Ga3 Ge6 O24,42,0,0.0,spacegroup,0,0,,2,1x2x1,0.0,0.0,True,0.0,0.0,0.0,True,,0,,84,Li12 Al6 Ga6 Ge12 O48,none,False,,,OBELIX/ordered_cifs/bnu_ordered.cif
bnu,OBELIX/cifs/bnu.cif,ok,,Li18 Al9 Ga9 Ge18 O72,Li6 Al3 Ga3 Ge6 O24,Li6 Al3 Ga3 Ge6 O24,42,0,0.0,spacegroup,0,0,,2,1x2x1,0.0,0.0,True,0.0,0.0,0.0,True,,1,,84,Li12 Al6 Ga6 Ge12 O48,none,False,,,OBELIX/ordered_cifs/bnu_ordered_01.cif
bnu,OBELIX/cifs/bnu.cif,ok,,Li18 Al9 Ga9 Ge18 O72,Li6 Al3 Ga3 Ge6 O24,Li6 Al3 Ga3 Ge6 O24,42,0,0.0,spacegroup,0,0,,2,1x2x1,0.0,0.0,True,0.0,0.0,0.0,True,,2,,84,Li12 Al6 Ga6 Ge12 O48,none,False,,,OBELIX/ordered_cifs/bnu_ordered_02.cif
bnu,OBELIX/cifs/bnu.cif,ok,,Li18 Al9 Ga9 Ge18 O72,Li6 Al3 Ga3 Ge6 O24,Li6 Al3 Ga3 Ge6 O24,42,0,0.0,spacegroup,0,0,,2,1x2x1,0.0,0.0,True,0.0,0.0,0.0,True,,3,,84,Li12 Al6 Ga6 Ge12 O48,none,False,,,OBELIX/ordered_cifs/bnu_ordered_03.cif
bnu,OBELIX/cifs/bnu.cif,ok,,Li18 Al9 Ga9 Ge18 O72,Li6 Al3 Ga3 Ge6 O24,Li6 Al3 Ga3 Ge6 O24,42,0,0.0,spacegroup,0,0,,2,1x2x1,0.0,0.0,True,0.0,0.0,0.0,True,,4,,84,Li12 Al6 Ga6 Ge12 O48,none,False,,,OBELIX/ordered_cifs/bnu_ordered_04.cif
bq9,OBELIX/cifs/bq9.cif,copied_ordered,,Li24 Bi8 O24,Li24 Bi8 O24,Li24 Bi8 O24,56,0,0.0,,0,0,,,,,,,0.0,0.0,0.0,True,,,,56,Li24 Bi8 O24,none,False,,,OBELIX/ordered_cifs/bq9_ordered.cif
br1,OBELIX/cifs/br1.cif,copied_ordered,,Li48 Al16 N32,Li24 Al8 N16,Li24 Al8 N16,48,0,0.0,,0,0,,,,,,,0.0,0.0,0.0,True,,,,48,Li24 Al8 N16,none,False,,,OBELIX/ordered_cifs/br1_ordered.cif
bsa,OBELIX/cifs/bsa.cif,copied_ordered,,Li4 Ga4 O8,Li4 Ga4 O8,Li4 Ga4 O8,16,0,0.0,,0,0,,,,,,,0.0,0.0,0.0,True,,,,16,Li4 Ga4 O8,none,False,,,OBELIX/ordered_cifs/bsa_ordered.cif
bv2,OBELIX/cifs/bv2.cif,copied_ordered,,Li4 Y4 O8,Li4 Y4 O8,Li4 Y4 O8,16,0,0.0,,0,0,,,,,,,0.0,0.0,0.0,True,,,,16,Li4 Y4 O8,none,False,,,OBELIX/ordered_cifs/bv2_ordered.cif
c0g,OBELIX/cifs/c0g.cif,ok,,Li44 La24 Sm2 Ta14 O96,Li22.068 La12 Sm1 Ta7 O48,Li22.068 La12 Sm1 Ta7 O48,152,0,0.0,spacegroup,0,0,,1,1x1x1,0.01433333333333342,0.00530000000000001,True,0.0005704332035549875,0.0,0.0,True,,0,,90,Li22 La12 Sm1 Ta7 O48,none,False,,,OBELIX/ordered_cifs/c0g_ordered.cif
c0g,OBELIX/cifs/c0g.cif,ok,,Li44 La24 Sm2 Ta14 O96,Li22.068 La12 Sm1 Ta7 O48,Li22.068 La12 Sm1 Ta7 O48,152,0,0.0,spacegroup,0,0,,1,1x1x1,0.01433333333333342,0.00530000000000001,True,0.0005704332035549875,0.0,0.0,True,,1,,90,Li22 La12 Sm1 Ta7 O48,none,False,,,OBELIX/ordered_cifs/c0g_ordered_01.cif
c0g,OBELIX/cifs/c0g.cif,ok,,Li44 La24 Sm2 Ta14 O96,Li22.068 La12 Sm1 Ta7 O48,Li22.068 La12 Sm1 Ta7 O48,152,0,0.0,spacegroup,0,0,,1,1x1x1,0.01433333333333342,0.00530000000000001,True,0.0005704332035549875,0.0,0.0,True,,2,,90,Li22 La12 Sm1 Ta7 O48,none,False,,,OBELIX/ordered_cifs/c0g_ordered_02.cif
c0g,OBELIX/cifs/c0g.cif,ok,,Li44 La24 Sm2 Ta14 O96,Li22.068 La12 Sm1 Ta7 O48,Li22.068 La12 Sm1 Ta7 O48,152,0,0.0,spacegroup,0,0,,1,1x1x1,0.01433333333333342,0.00530000000000001,True,0.0005704332035549875,0.0,0.0,True,,3,,90,Li22 La12 Sm1 Ta7 O48,none,False,,,OBELIX/ordered_cifs/c0g_ordered_03.cif
